dataset_id,age,richness
19909,18000,22
19909,19000,19
19909,20000,32
19913,1000,34
19913,11000,31
19913,13000,33
19913,14000,29
19913,15000,32
19913,16000,27
19913,17000,25
19913,18000,23
19913,19000,26
19913,20000,19
20012,1000,22
20012,11000,25
20012,13000,22
20012,14000,26
20012,15000,25
20012,16000,25
20012,17000,15
20012,18000,15
20012,19000,22
20018,1000,46
20018,2000,47
20018,3000,25
20018,4000,32
20018,11000,41
20018,12000,65
20018,13000,32
20018,14000,35
20018,15000,23
20018,16000,26
20018,17000,27
20018,18000,32
20018,19000,41
20018,20000,30
20034,1000,33
20034,11000,38
20034,12000,29
20034,13000,28
20034,14000,36
20034,15000,36
20034,16000,31
20034,17000,27
20034,18000,22
20034,19000,32
20034,20000,36
20046,1000,43
20046,2000,25
20046,11000,38
20046,12000,27
20046,13000,37
20046,14000,42
20046,15000,43
20046,16000,36
20046,17000,33
20046,18000,32
20046,19000,27
20046,20000,28
20050,1000,51
20050,2000,53
20050,3000,47
20050,4000,46
20050,11000,42
20050,12000,35
20050,13000,45
20050,14000,38
20050,15000,41
20050,16000,35
20050,17000,32
20050,18000,29
20050,19000,35
20050,20000,37
20060,2000,28
20060,11000,46
20060,12000,42
20060,13000,60
20060,14000,35
20060,15000,25
20060,16000,22
20060,17000,27
20060,18000,33
20060,19000,27
20060,20000,27
20131,1000,40
20131,2000,27
20131,3000,25
20131,4000,20
20131,5000,32
20131,6000,28
20131,11000,37
20131,12000,26
20131,13000,38
20131,14000,33
20131,15000,32
20131,16000,29
20131,17000,27
20131,18000,26
20131,19000,29
20131,20000,26
20279,1000,37
20279,11000,36
20279,12000,31
20279,13000,35
20279,14000,36
20279,15000,32
20279,16000,32
20279,17000,33
20279,18000,40
20279,19000,32
20279,20000,42
20285,1000,52
20285,11000,52
20285,13000,41
20285,14000,32
20285,15000,39
20285,16000,44
20285,17000,44
20285,18000,39
20285,19000,36
20285,20000,48
20293,1000,27
20293,11000,37
20293,12000,30
20293,13000,28
20293,14000,31
20293,15000,36
20293,16000,37
20293,17000,32
20293,18000,34
20293,19000,40
20293,20000,20
21790,1000,38
21790,2000,22
21790,11000,34
21790,12000,27
21790,13000,28
21790,14000,26
21790,15000,27
21790,16000,24
21790,17000,26
21790,18000,20
21790,19000,21
21790,20000,24
22316,1000,51
22316,11000,25
22316,13000,26
22316,14000,25
22316,15000,37
22316,16000,28
22316,18000,30
22316,19000,30
22322,1000,45
22322,11000,35
22322,13000,36
22322,14000,34
22322,15000,36
22322,16000,38
22322,17000,35
22322,18000,32
22322,19000,34
22344,2000,34
22344,3000,42
22344,11000,48
22344,12000,29
22344,13000,38
22344,14000,29
22344,15000,38
22344,16000,35
22344,17000,37
22344,18000,37
22344,19000,36
22344,20000,31
22367,1000,57
22367,2000,38
22367,11000,60
22367,12000,34
22367,13000,56
22367,14000,49
22367,15000,53
22367,16000,46
22367,17000,50
22367,18000,42
22367,19000,41
22367,20000,45
225,2000,33
225,3000,39
225,4000,32
225,6000,26
225,7000,33
225,11000,19
225,12000,28
225,13000,21
225,14000,24
225,15000,28
225,16000,27
225,17000,19
225,18000,16
225,19000,17
225,20000,17
22650,1000,63
22650,11000,49
22650,13000,61
22650,14000,52
22650,15000,50
22650,16000,38
22650,17000,35
22650,18000,38
22650,19000,36
22656,1000,55
22656,2000,35
22656,3000,31
22656,11000,25
22656,12000,38
22656,13000,24
22656,14000,19
22656,15000,19
22656,16000,16
22656,17000,20
22656,18000,22
22656,19000,29
22656,20000,30
22660,1000,41
22660,11000,41
22660,13000,20
22660,14000,25
22660,15000,18
22660,16000,15
22660,17000,18
22660,18000,22
22660,19000,48
22660,20000,39
22662,1000,49
22662,2000,46
22662,11000,60
22662,13000,39
22662,14000,35
22662,15000,28
22662,16000,27
22662,17000,19
22662,19000,22
22669,1000,54
22669,11000,57
22669,13000,50
22669,14000,46
22669,15000,37
22669,16000,35
22669,17000,37
22669,18000,30
22669,19000,55
22672,12000,52
22672,13000,43
22672,14000,42
22672,15000,46
22672,16000,38
22672,17000,49
22672,18000,33
22672,19000,69
22672,20000,43
22678,1000,41
22678,11000,44
22678,12000,50
22678,13000,46
22678,14000,43
22678,15000,37
22678,16000,33
22678,17000,42
22678,18000,31
22678,19000,31
22678,20000,33
22683,1000,46
22683,2000,42
22683,3000,27
22683,4000,31
22683,6000,31
22683,7000,33
22683,8000,31
22683,9000,20
22683,11000,47
22683,12000,51
22683,13000,29
22683,14000,50
22683,15000,44
22683,16000,55
22683,17000,46
22683,18000,48
22683,19000,43
22683,20000,49
22687,1000,62
22687,2000,22
22687,3000,39
22687,4000,33
22687,11000,39
22687,12000,30
22687,13000,36
22687,14000,29
22687,15000,28
22687,16000,27
22687,17000,27
22687,18000,28
22687,19000,37
22687,20000,34
22689,1000,62
22689,2000,31
22689,3000,25
22689,4000,17
22689,5000,19
22689,6000,17
22689,11000,45
22689,12000,36
22689,13000,50
22689,14000,53
22689,15000,39
22689,16000,38
22689,17000,36
22689,18000,40
22689,19000,45
22689,20000,31
22709,1000,52
22709,2000,39
22709,11000,47
22709,12000,27
22709,13000,52
22709,14000,38
22709,15000,45
22709,16000,39
22709,17000,33
22709,18000,31
22709,19000,28
22709,20000,33
22711,1000,28
22711,2000,33
22711,11000,27
22711,12000,33
22711,13000,29
22711,14000,29
22711,15000,26
22711,16000,26
22711,17000,30
22711,18000,25
22711,19000,25
22711,20000,30
22723,1000,27
22723,2000,31
22723,3000,30
22723,11000,20
22723,12000,27
22723,13000,24
22723,14000,23
22723,15000,30
22723,16000,31
22723,17000,24
22723,18000,29
22723,19000,30
22723,20000,28
22732,1000,65
22732,2000,38
22732,3000,28
22732,4000,48
22732,5000,55
22732,6000,54
22732,11000,49
22732,12000,43
22732,13000,39
22732,14000,34
22732,15000,34
22732,16000,31
22732,17000,26
22732,18000,27
22732,19000,28
22732,20000,30
22757,1000,53
22757,2000,21
22757,11000,43
22757,12000,26
22757,13000,29
22757,14000,18
22757,15000,28
22757,18000,23
22757,20000,17
22759,1000,103
22759,2000,53
22759,3000,68
22759,11000,54
22759,12000,39
22759,13000,69
22759,14000,72
22759,15000,67
22759,16000,83
22759,17000,60
22759,18000,59
22759,19000,43
22759,20000,41
22773,1000,37
22773,2000,27
22773,11000,32
22773,12000,23
22773,13000,30
22773,14000,28
22773,15000,32
22773,16000,26
22773,17000,25
22773,18000,33
22773,19000,18
22773,20000,13
22786,1000,60
22786,11000,36
22786,12000,51
22786,14000,29
22786,15000,27
22786,16000,46
22786,17000,40
22786,18000,48
22786,19000,39
22786,20000,34
22788,1000,66
22788,2000,20
22788,3000,27
22788,4000,25
22788,5000,26
22788,11000,30
22788,12000,24
22788,13000,34
22788,14000,26
22788,15000,20
22788,16000,20
22788,17000,17
22788,18000,17
22788,19000,14
22788,20000,25
22791,1000,34
22791,2000,32
22791,3000,25
22791,11000,26
22791,12000,18
22791,13000,31
22791,14000,23
22791,15000,29
22791,16000,34
22791,17000,30
22791,18000,37
22791,19000,32
22791,20000,27
22797,1000,39
22797,2000,36
22797,11000,44
22797,12000,39
22797,13000,37
22797,14000,48
22797,15000,34
22797,16000,42
22797,17000,41
22797,18000,40
22797,19000,39
22797,20000,33
22801,2000,48
22801,3000,48
22801,4000,20
22801,11000,59
22801,12000,34
22801,13000,55
22801,14000,58
22801,15000,64
22801,16000,22
22801,17000,22
22801,18000,17
22801,19000,23
22801,20000,41
22803,11000,37
22803,13000,39
22803,14000,36
22803,15000,20
22803,16000,25
22803,17000,32
22803,18000,22
22803,19000,23
22803,20000,22
22812,1000,67
22812,2000,35
22812,11000,61
22812,12000,45
22812,13000,47
22812,14000,34
22812,15000,47
22812,16000,48
22812,17000,43
22812,18000,54
22812,19000,53
22812,20000,47
22814,1000,56
22814,11000,39
22814,12000,32
22814,13000,46
22814,14000,36
22814,15000,40
22814,16000,47
22814,17000,61
22814,18000,52
22814,19000,56
22814,20000,46
22820,1000,83
22820,2000,33
22820,3000,56
22820,11000,66
22820,12000,34
22820,13000,50
22820,14000,60
22820,15000,59
22820,16000,37
22820,17000,30
22820,18000,36
22820,19000,29
22820,20000,37
22828,1000,46
22828,2000,51
22828,3000,43
22828,4000,42
22828,5000,31
22828,11000,46
22828,12000,36
22828,13000,44
22828,14000,42
22828,15000,41
22828,16000,37
22828,17000,38
22828,18000,44
22828,19000,40
22828,20000,37
22835,2000,35
22835,3000,33
22835,4000,26
22835,11000,50
22835,12000,31
22835,13000,31
22835,14000,38
22835,15000,35
22835,16000,37
22835,17000,35
22835,18000,31
22835,19000,30
22835,20000,33
22842,1000,47
22842,11000,23
22842,12000,41
22842,13000,32
22842,14000,39
22842,15000,36
22842,16000,38
22842,17000,36
22842,18000,39
22842,19000,36
22842,20000,43
22845,2000,39
22845,3000,29
22845,11000,48
22845,12000,29
22845,13000,52
22845,14000,45
22845,15000,40
22845,16000,32
22845,17000,36
22845,18000,31
22845,19000,16
22845,20000,29
22847,1000,61
22847,2000,30
22847,11000,44
22847,12000,39
22847,13000,56
22847,14000,45
22847,15000,47
22847,16000,29
22847,17000,30
22847,18000,24
22847,19000,30
22847,20000,36
22849,1000,88
22849,2000,56
22849,11000,66
22849,12000,27
22849,13000,46
22849,14000,43
22849,15000,36
22849,16000,36
22849,17000,33
22849,18000,33
22849,19000,25
22849,20000,29
22851,1000,65
22851,11000,44
22851,13000,42
22851,14000,55
22851,15000,56
22851,16000,37
22851,17000,37
22851,18000,31
22851,19000,29
22890,1000,35
22890,11000,30
22890,13000,30
22890,14000,29
22890,15000,20
22890,16000,24
22890,17000,29
22890,18000,32
22890,19000,30
22890,20000,27
22894,1000,52
22894,2000,39
22894,3000,44
22894,4000,27
22894,5000,34
22894,6000,25
22894,11000,35
22894,12000,43
22894,13000,42
22894,14000,50
22894,15000,40
22894,16000,34
22894,17000,28
22894,18000,47
22894,19000,43
22894,20000,44
22908,1000,76
22908,2000,84
22908,3000,87
22908,4000,74
22908,5000,65
22908,6000,67
22908,7000,35
22908,11000,73
22908,12000,98
22908,13000,94
22908,14000,87
22908,15000,86
22908,16000,85
22908,17000,66
22908,18000,67
22908,19000,71
22908,20000,74
22910,1000,29
22910,11000,41
22910,13000,43
22910,14000,36
22910,15000,40
22910,16000,43
22910,17000,30
22910,18000,27
22938,2000,44
22938,11000,49
22938,12000,43
22938,13000,46
22938,14000,43
22938,15000,39
22938,16000,28
22938,17000,39
22938,18000,36
22938,19000,48
22938,20000,36
22942,1000,62
22942,2000,43
22942,3000,48
22942,4000,36
22942,11000,49
22942,12000,29
22942,13000,56
22942,14000,57
22942,15000,32
22942,16000,44
22942,17000,30
22942,18000,27
22942,19000,33
22942,20000,29
22944,1000,72
22944,11000,70
22944,13000,61
22944,14000,73
22944,15000,45
22944,16000,44
22944,17000,44
22944,18000,43
22958,2000,29
22958,3000,25
22958,4000,30
22958,11000,46
22958,12000,23
22958,13000,35
22958,14000,33
22958,15000,33
22958,16000,23
22958,17000,37
22958,18000,46
22958,19000,38
22958,20000,31
22960,1000,157
22960,11000,110
22960,13000,100
22960,14000,90
22960,15000,79
22960,16000,95
22960,17000,70
22960,18000,88
22960,19000,90
22960,20000,34
22966,1000,33
22966,2000,15
22966,3000,22
22966,4000,18
22966,5000,24
22966,6000,20
22966,12000,15
22966,13000,23
22966,14000,26
22966,15000,19
22966,16000,19
22966,17000,20
22966,18000,28
22966,19000,25
22966,20000,17
22976,1000,66
22976,11000,60
22976,12000,55
22976,13000,51
22976,14000,99
22976,15000,80
22976,16000,52
22976,17000,62
22976,18000,82
22976,19000,87
22976,20000,95
22980,1000,50
22980,11000,40
22980,13000,60
22980,14000,43
22980,16000,44
22980,17000,55
22980,18000,52
22980,19000,60
22980,20000,42
22988,1000,137
22988,11000,86
22988,12000,25
22988,13000,61
22988,14000,50
22988,15000,48
22988,16000,63
22988,17000,82
22988,18000,60
22988,19000,50
22988,20000,52
23004,1000,34
23004,11000,24
23008,1000,40
23008,11000,40
23008,13000,43
23008,14000,38
23008,16000,30
23008,18000,25
23008,19000,30
24032,1000,49
24032,2000,62
24032,3000,52
24032,7000,42
24032,11000,59
24032,12000,59
24032,13000,50
24032,14000,53
24032,15000,52
24032,16000,53
24032,17000,54
24032,18000,52
24032,19000,67
24032,20000,46
24042,1000,58
24042,11000,47
24042,13000,44
24042,14000,47
24042,15000,40
24042,16000,37
24042,17000,31
24042,18000,34
24042,19000,20
24050,2000,39
24050,3000,33
24050,4000,24
24050,12000,19
24050,15000,23
24050,16000,27
24050,17000,25
24050,18000,24
24050,19000,26
24050,20000,18
24053,1000,70
24053,2000,41
24053,3000,29
24053,4000,41
24053,11000,57
24053,12000,29
24053,13000,56
24053,14000,51
24053,15000,47
24053,16000,51
24053,17000,39
24053,18000,39
24053,19000,37
24053,20000,35
24055,1000,78
24055,2000,50
24055,3000,38
24055,11000,64
24055,12000,44
24055,13000,47
24055,14000,54
24055,15000,46
24055,16000,54
24055,17000,49
24055,18000,44
24055,19000,50
24055,20000,43
24061,1000,54
24061,2000,36
24061,11000,47
24061,12000,32
24061,13000,49
24061,14000,51
24061,15000,40
24061,16000,36
24061,17000,39
24061,18000,26
24061,19000,33
24061,20000,24
24080,1000,40
24080,11000,49
24080,12000,43
24080,13000,46
24080,14000,33
24080,15000,30
24080,16000,30
24080,17000,25
24080,18000,41
24080,19000,49
24080,20000,43
24091,1000,48
24091,2000,36
24091,3000,37
24091,4000,46
24091,5000,41
24091,6000,49
24091,11000,44
24091,12000,37
24091,13000,37
24091,14000,41
24091,15000,34
24091,16000,35
24091,17000,39
24091,18000,43
24091,19000,49
24091,20000,47
24106,2000,39
24106,3000,50
24106,4000,47
24106,5000,40
24106,6000,42
24106,7000,30
24106,11000,53
24106,12000,40
24106,13000,51
24106,14000,48
24106,15000,48
24106,16000,42
24106,17000,49
24106,18000,42
24106,19000,42
24106,20000,39
24110,1000,35
24110,2000,35
24110,3000,39
24110,11000,37
24110,12000,24
24110,13000,25
24110,14000,24
24110,15000,26
24110,16000,29
24110,17000,23
24110,18000,16
24110,19000,16
24110,20000,23
24118,1000,27
24118,2000,22
24118,11000,35
24118,12000,15
24118,13000,31
24118,14000,21
24118,15000,31
24118,16000,27
24118,17000,26
24118,18000,33
24118,19000,30
24118,20000,17
24155,1000,38
24155,11000,32
24155,13000,40
24155,14000,28
24155,15000,30
24155,16000,33
24155,17000,23
24155,18000,24
24155,19000,30
24155,20000,32
24181,2000,38
24181,3000,33
24181,4000,43
24181,5000,55
24181,6000,56
24181,7000,56
24181,11000,45
24181,12000,58
24181,13000,34
24181,14000,45
24181,15000,37
24181,16000,39
24181,17000,42
24181,18000,54
24181,19000,46
24181,20000,54
24190,1000,57
24190,2000,46
24190,3000,35
24190,4000,31
24190,5000,58
24190,6000,33
24190,11000,32
24190,12000,22
24190,13000,52
24190,14000,28
24190,15000,38
24190,16000,44
24190,17000,43
24190,18000,43
24190,19000,42
24190,20000,36
24195,1000,47
24195,11000,48
24195,12000,54
24195,13000,53
24195,14000,51
24195,15000,44
24195,16000,35
24195,17000,32
24195,18000,34
24195,19000,34
24195,20000,46
24197,1000,26
24197,11000,28
24197,13000,26
24197,14000,23
24197,15000,21
24197,16000,23
24197,17000,16
24197,18000,14
24197,19000,14
24236,1000,44
24236,2000,26
24236,11000,34
24236,12000,30
24236,13000,33
24236,14000,36
24236,15000,29
24236,16000,35
24236,17000,33
24236,18000,25
24236,19000,44
24236,20000,28
24303,1000,51
24303,11000,49
24303,13000,42
24303,14000,39
24303,15000,34
24303,16000,41
24303,17000,36
24303,18000,40
24303,19000,45
24303,20000,32
24312,11000,16
24312,13000,57
24312,14000,40
24312,15000,40
24312,16000,42
24312,17000,43
24312,18000,40
24312,19000,53
24317,1000,46
24317,11000,46
24317,13000,20
24317,14000,24
24317,15000,28
24317,16000,29
24317,17000,17
24317,18000,20
24319,1000,42
24319,11000,21
24319,13000,44
24319,14000,42
24319,15000,38
24319,16000,40
24319,17000,34
24319,18000,35
24319,19000,58
24321,1000,53
24321,11000,51
24321,13000,43
24321,14000,37
24321,15000,38
24321,16000,34
24321,17000,38
24321,18000,29
24321,19000,51
24323,1000,33
24323,2000,19
24323,11000,23
24323,12000,25
24323,13000,30
24323,14000,27
24323,15000,26
24323,16000,20
24323,17000,19
24323,20000,26
24348,1000,33
24348,2000,34
24348,3000,28
24348,11000,57
24348,12000,35
24348,13000,51
24348,14000,48
24348,15000,30
24348,16000,29
24348,17000,34
24348,18000,34
24348,19000,24
24348,20000,33
24390,1000,67
24390,11000,90
24390,13000,102
24390,14000,64
24390,15000,76
24390,16000,68
24390,17000,68
24390,18000,55
24390,19000,62
24390,20000,46
24410,2000,39
24410,3000,46
24410,4000,46
24410,11000,44
24410,12000,39
24410,13000,40
24410,14000,31
24410,15000,36
24410,16000,40
24410,17000,35
24410,18000,37
24410,19000,37
24410,20000,28
24414,1000,55
24414,11000,38
24414,12000,65
24414,13000,30
24414,15000,28
24414,16000,28
24414,17000,40
24414,18000,41
24414,19000,38
24414,20000,48
24467,1000,41
24467,11000,42
24467,13000,32
24467,14000,36
24467,15000,34
24467,16000,37
24467,17000,35
24467,18000,28
24467,19000,22
24593,1000,92
24593,11000,61
24593,13000,31
24593,14000,34
24593,15000,44
24593,16000,44
24593,17000,38
24593,18000,39
24593,19000,47
24593,20000,42
24840,1000,90
24840,11000,78
24840,13000,76
24840,14000,74
24840,15000,64
24840,16000,65
24840,17000,68
24840,18000,99
24840,19000,84
24861,1000,70
24861,11000,54
24861,13000,52
24861,14000,59
24861,15000,48
24861,16000,60
24861,17000,51
24861,18000,51
24861,19000,37
24863,1000,55
24863,2000,23
24863,3000,23
24863,11000,54
24863,12000,22
24863,13000,47
24863,14000,52
24863,15000,45
24863,16000,30
24863,17000,24
24863,18000,27
24863,19000,25
24863,20000,21
24867,1000,71
24867,2000,34
24867,3000,45
24867,11000,63
24867,12000,26
24867,13000,49
24867,14000,58
24867,15000,55
24867,16000,47
24867,17000,46
24867,18000,34
24867,19000,39
24867,20000,26
24956,1000,37
24956,2000,21
24956,3000,21
24956,4000,20
24956,5000,22
24956,11000,31
24956,12000,26
24956,13000,24
24956,14000,27
24956,15000,25
24956,16000,25
24956,17000,22
24956,18000,25
24956,19000,22
24956,20000,30
24966,11000,36
24966,18000,51
24966,19000,71
24996,1000,68
24996,11000,45
24996,12000,58
24996,13000,50
24996,14000,42
24996,15000,46
24996,16000,39
24996,17000,46
24996,18000,45
24996,19000,31
24996,20000,36
25163,2000,33
25163,3000,24
25163,6000,28
25163,8000,31
25163,9000,22
25163,10000,26
25163,11000,51
25163,12000,40
25163,13000,39
25163,14000,27
25163,15000,29
25163,16000,23
25163,17000,36
25163,18000,34
25163,19000,33
25163,20000,37
25285,2000,24
25285,3000,22
25285,4000,29
25285,5000,32
25285,12000,29
25285,14000,30
25285,15000,24
25285,16000,44
25285,17000,47
25285,18000,43
25285,19000,30
25285,20000,25
25318,1000,71
25318,2000,46
25318,11000,66
25318,12000,50
25318,13000,41
25318,14000,38
25318,15000,44
25318,16000,22
25318,18000,21
25318,20000,23
25344,1000,50
25344,2000,40
25344,3000,49
25344,4000,36
25344,11000,44
25344,12000,37
25344,13000,46
25344,14000,49
25344,15000,45
25344,16000,55
25344,17000,31
25344,18000,36
25344,19000,34
25344,20000,30
25370,1000,70
25370,2000,21
25370,3000,34
25370,4000,37
25370,11000,40
25370,12000,13
25370,13000,27
25370,14000,29
25370,15000,16
25370,16000,18
25370,17000,16
25370,18000,19
25370,19000,20
25370,20000,15
25372,1000,46
25372,11000,51
25372,13000,43
25372,14000,41
25372,15000,40
25372,16000,49
25372,17000,45
25372,18000,42
25372,19000,32
25763,1000,56
25763,11000,49
25763,13000,48
25763,14000,66
25763,15000,47
25763,16000,46
25763,17000,42
25763,18000,39
25763,19000,56
25773,1000,48
25773,2000,34
25773,3000,31
25773,4000,23
25773,5000,25
25773,6000,43
25773,11000,43
25773,12000,39
25773,13000,33
25773,14000,24
25773,15000,32
25773,16000,33
25773,17000,28
25773,18000,31
25773,19000,35
25773,20000,39
25837,1000,46
25837,2000,30
25837,3000,34
25837,4000,36
25837,5000,33
25837,6000,33
25837,11000,48
25837,12000,44
25837,13000,31
25837,14000,33
25837,15000,26
25837,16000,29
25837,17000,23
25837,18000,21
25837,19000,20
25837,20000,28
26319,1000,41
26319,11000,39
26319,13000,27
26319,14000,27
26319,15000,29
26319,16000,35
26319,17000,33
26319,18000,25
26319,19000,27
26319,20000,26
26431,1000,77
26431,2000,28
26431,11000,63
26431,12000,30
26431,13000,39
26431,14000,52
26431,15000,29
26431,16000,31
26431,17000,24
26431,18000,36
26431,19000,31
26431,20000,31
26435,1000,53
26435,2000,26
26435,3000,54
26435,4000,32
26435,11000,58
26435,12000,27
26435,13000,42
26435,14000,38
26435,15000,32
26435,16000,29
26435,17000,31
26435,18000,24
26435,19000,26
26435,20000,26
26448,1000,55
26448,2000,37
26448,3000,28
26448,11000,31
26448,12000,19
26448,13000,23
26448,14000,25
26448,15000,25
26448,16000,24
26448,17000,18
26448,18000,21
26448,19000,21
26448,20000,27
26499,1000,32
26499,2000,41
26499,11000,35
26499,12000,37
26499,13000,36
26499,14000,31
26499,15000,42
26499,16000,41
26499,17000,37
26499,18000,35
26499,19000,34
26499,20000,43
26505,1000,45
26505,2000,20
26505,3000,24
26505,4000,23
26505,5000,40
26505,11000,39
26505,12000,36
26505,13000,37
26505,14000,29
26505,15000,23
26505,16000,25
26505,17000,30
26505,18000,30
26505,19000,34
26505,20000,25
26514,1000,72
26514,2000,27
26514,3000,48
26514,11000,49
26514,12000,18
26514,13000,45
26514,14000,48
26514,15000,43
26514,16000,32
26514,17000,30
26514,18000,51
26514,19000,32
26514,20000,27
26518,1000,45
26518,2000,31
26518,3000,39
26518,4000,33
26518,11000,38
26518,12000,33
26518,13000,33
26518,14000,30
26518,15000,34
26518,16000,40
26518,17000,33
26518,18000,30
26518,19000,29
26518,20000,31
26520,11000,39
26520,12000,28
26520,13000,42
26520,14000,50
26520,15000,57
26520,16000,57
26520,17000,48
26520,18000,47
26520,19000,46
26520,20000,41
26608,1000,59
26608,2000,38
26608,3000,54
26608,5000,46
26608,6000,50
26608,7000,52
26608,8000,46
26608,9000,51
26608,10000,49
26608,11000,56
26608,12000,66
26608,13000,57
26608,14000,48
26608,20000,46
29236,1000,131
29236,11000,76
29236,12000,62
29236,13000,64
29236,14000,40
29236,15000,47
29236,16000,53
29236,17000,44
29236,18000,66
29236,19000,55
29236,20000,76
342,1000,62
342,2000,32
342,3000,48
342,11000,50
342,13000,31
342,14000,35
342,15000,35
342,16000,40
342,18000,34
363,6000,17
363,13000,23
363,14000,21
363,15000,17
363,16000,16
363,17000,14
363,18000,18
363,19000,20
363,20000,18
374,1000,34
374,3000,13
374,11000,45
374,13000,43
374,14000,33
374,15000,25
374,16000,24
374,17000,20
374,18000,15
3869,2000,29
3869,3000,28
3869,12000,35
3869,13000,23
3869,14000,21
3869,16000,22
3869,17000,20
3869,18000,22
3869,19000,26
3869,20000,31
3872,2000,40
3872,3000,33
3872,11000,43
3872,12000,35
3872,13000,42
3872,14000,40
3872,15000,31
3872,16000,45
3872,17000,37
3872,18000,38
3872,19000,32
3872,20000,28
3900,1000,51
3900,11000,54
3900,13000,48
3900,14000,46
3900,15000,52
3900,16000,45
3900,17000,47
3900,18000,50
3900,19000,48
3977,1000,58
3977,2000,31
3977,3000,41
3977,4000,48
3977,5000,31
3977,11000,54
3977,12000,30
3977,13000,33
3977,14000,32
3977,15000,36
3977,16000,35
3977,17000,25
3977,18000,32
3977,19000,33
4011,1000,52
4011,11000,35
4011,13000,35
4011,14000,28
4011,15000,23
4011,16000,27
4011,17000,25
4011,18000,29
4011,19000,28
4012,1000,35
4012,2000,20
4012,11000,39
4012,12000,36
4012,13000,37
4012,14000,37
4012,15000,38
4012,16000,38
4012,17000,39
4012,18000,44
4012,19000,34
4012,20000,34
4024,1000,36
4024,11000,34
4024,13000,31
4024,14000,44
4024,15000,44
