dataset_id,age,richness
15325,11000,19
15325,13000,18
15325,14000,19
15325,15000,15
15325,16000,17
15325,17000,13
15325,18000,17
15325,19000,21
15325,20000,19
15325,21000,20
15350,1000,15
15350,2000,17
15350,3000,11
15350,4000,17
15350,5000,11
15350,6000,18
15350,11000,15
15350,13000,14
15350,14000,15
15350,15000,15
15350,16000,14
15350,17000,17
15350,18000,13
15350,19000,17
15350,20000,14
15350,21000,16
15356,1000,9
15356,2000,10
15356,3000,8
15356,4000,9
15356,5000,7
15356,11000,10
15356,13000,7
15356,14000,10
15356,15000,9
15356,16000,8
15356,17000,8
15356,18000,8
15356,19000,10
15356,20000,11
15356,21000,10
15368,1000,3
15368,2000,4
15368,4000,4
15368,5000,3
15368,6000,4
15368,11000,4
15368,13000,4
15368,14000,4
15368,15000,3
15368,16000,4
15368,17000,4
15368,18000,4
15368,19000,4
15368,20000,4
15368,21000,5
15392,1000,6
15392,2000,5
15392,6000,5
15392,9000,5
15392,10000,4
15392,13000,6
15392,14000,6
15392,15000,6
15392,16000,8
15392,17000,6
15392,18000,6
15392,19000,4
15392,21000,5
15586,1000,8
15586,3000,6
15586,4000,6
15586,5000,4
15586,6000,8
15586,7000,6
15586,8000,4
15586,9000,2
15586,10000,5
15586,11000,7
15586,13000,7
15586,14000,7
15586,15000,9
15586,16000,10
15586,17000,8
15586,18000,8
15586,19000,7
15586,20000,7
15586,21000,7
15680,1000,7
15680,2000,9
15680,3000,8
15680,4000,7
15680,11000,8
15680,13000,8
15680,14000,10
15680,15000,9
15680,16000,8
15680,17000,8
15680,18000,8
15680,19000,7
15680,20000,9
15680,21000,9
1569,1000,12
1569,2000,16
1569,3000,16
1569,4000,12
1569,11000,13
1569,13000,15
1569,14000,16
1569,15000,19
1569,16000,15
1569,17000,17
1569,18000,18
1569,19000,18
1569,20000,12
1569,21000,15
15713,1000,8
15713,2000,8
15713,3000,9
15713,11000,8
15713,13000,9
15713,14000,8
15713,15000,8
15713,16000,9
15713,17000,11
15713,18000,7
15713,19000,9
15713,20000,6
15713,21000,6
15715,1000,6
15715,2000,6
15715,3000,7
15715,4000,8
15715,5000,9
15715,11000,7
15715,13000,7
15715,14000,7
15715,15000,7
15715,16000,7
15715,18000,7
15715,19000,6
15715,20000,6
15715,21000,5
15734,1000,10
15734,2000,9
15734,3000,10
15734,4000,11
15734,5000,9
15734,6000,12
15734,11000,7
15734,14000,6
15734,15000,7
15734,16000,8
15734,17000,8
15734,18000,8
15734,19000,7
15734,20000,10
1574,1000,20
1574,2000,17
1574,3000,17
1574,4000,19
1574,11000,22
1574,13000,18
1574,14000,18
1574,15000,17
1574,16000,17
1574,17000,18
1574,18000,15
1574,19000,16
1574,20000,18
1574,21000,16
15766,1000,8
15766,2000,12
15766,3000,7
15766,4000,8
15766,5000,6
15766,6000,7
15766,7000,7
15766,8000,6
15766,11000,9
15766,13000,9
15766,14000,7
15766,15000,10
15766,16000,8
15766,17000,8
15766,18000,8
15766,19000,13
15766,20000,11
15766,21000,7
15776,1000,7
15776,2000,8
15776,3000,11
15776,4000,7
15776,5000,9
15776,6000,5
15776,11000,8
15776,13000,6
15776,14000,6
15776,15000,6
15776,16000,6
15776,17000,8
15776,18000,5
15776,19000,8
15776,20000,8
15776,21000,8
15778,1000,12
15778,2000,9
15778,3000,9
15778,4000,11
15778,11000,8
15778,13000,7
15778,14000,9
15778,15000,10
15778,16000,8
15778,17000,8
15778,18000,8
15778,19000,8
15778,20000,10
15778,21000,10
15793,1000,14
15793,2000,12
15793,3000,10
15793,4000,11
15793,11000,16
15793,13000,15
15793,14000,19
15793,15000,12
15793,16000,16
15793,17000,17
15793,18000,16
15793,19000,14
15793,20000,18
15793,21000,17
15829,1000,5
15829,2000,5
15829,3000,5
15829,11000,5
15829,13000,5
15829,14000,5
15829,15000,4
15829,17000,5
15829,18000,5
15829,19000,3
15829,20000,5
15829,21000,5
15831,1000,17
15831,2000,13
15831,3000,13
15831,8000,14
15831,11000,16
15831,13000,16
15831,14000,14
15831,15000,13
15831,16000,14
15831,17000,13
15831,18000,15
15831,19000,14
15831,20000,14
15831,21000,12
15872,1000,6
15872,2000,5
15872,3000,5
15872,5000,8
15872,11000,5
15872,13000,6
15872,14000,5
15872,15000,6
15872,16000,5
15872,17000,5
15872,18000,6
15872,19000,5
15872,20000,7
15872,21000,6
15876,1000,8
15876,2000,12
15876,3000,9
15876,7000,6
15876,10000,10
15876,11000,8
15876,13000,10
15876,14000,9
15876,15000,12
15876,16000,11
15876,17000,8
15876,18000,10
15876,19000,13
15876,20000,12
15876,21000,12
15902,1000,5
15902,2000,9
15902,3000,8
15902,4000,8
15902,5000,7
15902,11000,6
15902,13000,6
15902,14000,6
15902,15000,6
15902,16000,7
15902,17000,7
15902,18000,9
15902,19000,9
15902,20000,11
15902,21000,5
15904,1000,20
15904,2000,16
15904,3000,20
15904,11000,19
15904,13000,20
15904,14000,17
15904,15000,15
15904,16000,16
15904,17000,16
15904,18000,17
15904,19000,16
15904,20000,20
15904,21000,18
15919,1000,15
15919,2000,5
15919,3000,6
15919,11000,11
15919,13000,12
15919,14000,8
15919,15000,11
15919,16000,12
15919,17000,10
15919,18000,6
15919,20000,7
15919,21000,10
15925,1000,15
15925,2000,17
15925,3000,15
15925,11000,14
15925,13000,14
15925,14000,17
15925,15000,16
15925,16000,14
15925,17000,15
15925,18000,13
15925,19000,17
15925,20000,18
15925,21000,15
15929,1000,16
15929,2000,20
15929,3000,14
15929,11000,15
15929,13000,16
15929,14000,14
15929,15000,14
15929,17000,13
15929,18000,15
15929,19000,19
15929,20000,12
15929,21000,15
15976,1000,6
15976,2000,7
15976,3000,5
15976,4000,7
15976,5000,7
15976,6000,8
15976,11000,6
15976,13000,6
15976,14000,4
15976,15000,5
15976,16000,7
15976,17000,6
15976,18000,5
15976,19000,5
15976,20000,5
15976,21000,7
16054,1000,7
16054,2000,5
16054,3000,3
16054,4000,6
16054,5000,6
16054,6000,5
16054,7000,2
16054,11000,6
16054,13000,7
16054,14000,5
16054,15000,6
16054,16000,5
16054,17000,5
16054,18000,5
16054,19000,5
16054,20000,5
16054,21000,6
16075,1000,6
16075,2000,6
16075,4000,8
16075,5000,8
16075,6000,8
16075,9000,8
16075,10000,8
16075,11000,9
16075,12000,9
16075,13000,12
16075,14000,9
16075,15000,8
16075,16000,8
16075,18000,5
16075,19000,5
16075,21000,6
16081,1000,14
16081,2000,16
16081,3000,17
16081,4000,13
16081,5000,11
16081,6000,9
16081,7000,15
16081,11000,13
16081,13000,12
16081,14000,13
16081,15000,14
16081,16000,15
16081,17000,12
16081,18000,14
16081,19000,13
16081,20000,11
16081,21000,15
16103,1000,15
16103,2000,15
16103,3000,10
16103,4000,15
16103,5000,14
16103,11000,15
16103,13000,16
16103,14000,16
16103,15000,15
16103,16000,17
16103,17000,14
16103,18000,15
16103,19000,16
16103,20000,14
16103,21000,17
16129,1000,18
16129,2000,15
16129,3000,15
16129,11000,17
16129,13000,16
16129,14000,15
16129,15000,17
16129,16000,15
16129,17000,16
16129,18000,14
16129,19000,15
16129,20000,15
16129,21000,16
16133,1000,10
16133,2000,5
16133,5000,3
16133,7000,4
16133,9000,4
16133,11000,6
16133,13000,4
16133,14000,5
16133,15000,4
16133,17000,4
16133,18000,7
16133,19000,8
16133,20000,5
16133,21000,5
16175,1000,20
16175,2000,15
16175,3000,14
16175,4000,14
16175,5000,13
16175,6000,12
16175,7000,13
16175,8000,10
16175,9000,13
16175,10000,10
16175,11000,16
16175,13000,19
16175,14000,20
16175,15000,18
16175,16000,20
16175,17000,19
16175,18000,15
16175,19000,13
16175,20000,15
16175,21000,17
16179,1000,18
16179,2000,17
16179,4000,11
16179,5000,13
16179,6000,13
16179,7000,17
16179,8000,18
16179,15000,19
16179,16000,19
16179,18000,22
16179,20000,16
1622,1000,9
1622,2000,11
1622,3000,10
1622,4000,7
1622,5000,10
1622,11000,11
1622,13000,9
1622,14000,12
1622,15000,12
1622,16000,10
1622,17000,13
1622,18000,10
1622,19000,9
1622,20000,14
1622,21000,8
16238,1000,4
16238,2000,4
16238,3000,4
16238,4000,3
16238,5000,3
16238,6000,3
16238,8000,2
16238,9000,1
16238,11000,4
16238,13000,4
16238,14000,4
16238,15000,4
16238,17000,4
16238,18000,4
16238,19000,5
16238,20000,5
16238,21000,4
1632,1000,8
1632,2000,6
1632,3000,7
1632,11000,8
1632,13000,7
1632,14000,6
1632,15000,5
1632,16000,6
1632,17000,7
1632,18000,8
1632,19000,6
1632,20000,7
1632,21000,9
1633,1000,21
1633,2000,16
1633,3000,15
1633,4000,16
1633,5000,10
1633,11000,18
1633,13000,16
1633,14000,18
1633,15000,15
1633,16000,12
1633,17000,22
1633,18000,14
1633,19000,20
1633,20000,16
1633,21000,17
1639,1000,16
1639,2000,13
1639,3000,17
1639,11000,18
1639,13000,17
1639,14000,15
1639,15000,16
1639,16000,18
1639,17000,15
1639,18000,16
1639,19000,18
1639,20000,16
1639,21000,16
1642,1000,17
1642,2000,15
1642,3000,13
1642,4000,11
1642,5000,12
1642,6000,9
1642,7000,6
1642,8000,7
1642,9000,5
1642,10000,10
1642,11000,15
1642,13000,13
1642,14000,15
1642,15000,17
1642,16000,15
1642,17000,12
1642,18000,13
1642,19000,13
1642,20000,12
1642,21000,14
1648,1000,12
1648,2000,4
1648,3000,6
1648,4000,7
1648,5000,6
1648,6000,11
1648,8000,9
1648,11000,13
1648,13000,11
1648,14000,15
1648,15000,12
1648,16000,4
1648,17000,6
1648,18000,6
1648,19000,8
1648,20000,6
1648,21000,12
1650,1000,9
1650,2000,13
1650,3000,13
1650,11000,9
1650,13000,9
1650,14000,9
1650,15000,7
1650,16000,8
1650,17000,8
1650,18000,11
1650,19000,10
1650,20000,12
1650,21000,7
1656,1000,10
1656,2000,9
1656,3000,9
1656,4000,7
1656,11000,10
1656,13000,7
1656,14000,8
1656,15000,7
1656,16000,9
1656,17000,10
1656,18000,9
1656,19000,10
1656,20000,8
1656,21000,10
1657,1000,5
1657,2000,6
1657,3000,4
1657,11000,4
1657,13000,4
1657,14000,6
1657,15000,6
1657,16000,5
1657,17000,7
1657,18000,8
1657,19000,7
1657,20000,5
1657,21000,4
1661,1000,18
1661,2000,18
1661,3000,15
1661,4000,11
1661,5000,11
1661,11000,14
1661,13000,15
1661,14000,14
1661,15000,12
1661,16000,19
1661,17000,19
1661,18000,17
1661,19000,13
1661,20000,15
1661,21000,17
1663,1000,20
1663,2000,16
1663,3000,12
1663,4000,13
1663,11000,14
1663,13000,15
1663,14000,16
1663,15000,15
1663,16000,16
1663,17000,17
1663,18000,12
1663,19000,14
1663,20000,16
1663,21000,13
1667,1000,18
1667,2000,19
1667,3000,13
1667,4000,13
1667,5000,16
1667,11000,17
1667,13000,14
1667,14000,16
1667,15000,15
1667,16000,18
1667,17000,18
1667,18000,18
1667,19000,17
1667,20000,19
1667,21000,15
1701,1000,18
1701,2000,17
1701,3000,15
1701,4000,14
1701,5000,17
1701,11000,15
1701,13000,18
1701,14000,19
1701,15000,21
1701,16000,17
1701,17000,19
1701,18000,20
1701,19000,15
1701,20000,18
1701,21000,20
1703,1000,19
1703,2000,15
1703,3000,16
1703,11000,16
1703,13000,17
1703,14000,17
1703,15000,17
1703,16000,14
1703,17000,17
1703,18000,16
1703,19000,19
1703,20000,16
1703,21000,15
1704,1000,6
1704,2000,4
1704,3000,4
1704,4000,3
1704,11000,6
1704,13000,7
1704,14000,8
1704,15000,5
1704,16000,5
1704,17000,6
1704,18000,6
1704,19000,8
1704,20000,5
1704,21000,5
1705,1000,11
1705,2000,8
1705,3000,7
1705,4000,4
1705,5000,6
1705,11000,10
1705,13000,11
1705,14000,10
1705,15000,10
1705,16000,8
1705,17000,8
1705,18000,9
1705,19000,7
1705,20000,8
1705,21000,11
1707,1000,7
1707,2000,10
1707,3000,8
1707,4000,7
1707,5000,5
1707,11000,4
1707,13000,6
1707,14000,5
1707,16000,6
1707,17000,9
1707,18000,4
1707,19000,5
1707,20000,6
1707,21000,7
17296,1000,12
17296,2000,13
17296,3000,9
17296,4000,6
17296,5000,6
17296,6000,7
17296,11000,10
17296,13000,9
17296,14000,9
17296,15000,11
17296,16000,9
17296,17000,9
17296,18000,8
17296,19000,11
17296,20000,11
17296,21000,12
17320,1000,5
17320,2000,4
17320,3000,5
17320,4000,3
17320,5000,4
17320,6000,1
17320,7000,4
17320,8000,5
17320,11000,6
17320,14000,7
17320,15000,7
17320,16000,6
17320,17000,4
17320,18000,4
17320,19000,6
17320,20000,4
17320,21000,6
1733,1000,9
1733,2000,7
1733,3000,5
1733,4000,5
1733,11000,5
1733,13000,7
1733,14000,6
1733,15000,6
1733,16000,5
1733,17000,5
1733,18000,6
1733,19000,3
1733,20000,5
1733,21000,5
1735,1000,21
1735,2000,20
1735,3000,18
1735,4000,13
1735,11000,19
1735,13000,20
1735,14000,20
1735,15000,19
1735,16000,17
1735,17000,23
1735,18000,18
1735,19000,19
1735,20000,16
1735,21000,16
17385,1000,5
17385,2000,7
17385,3000,4
17385,4000,5
17385,5000,3
17385,6000,3
17385,13000,6
17385,15000,6
17385,16000,5
17385,17000,6
17385,18000,5
17385,19000,7
17385,20000,6
17385,21000,6
17391,1000,4
17391,2000,5
17391,3000,4
17391,4000,6
17391,5000,4
17391,6000,4
17391,7000,4
17391,8000,4
17391,9000,4
17391,10000,6
17391,11000,5
17391,13000,4
17391,14000,4
17391,15000,5
17391,17000,5
17391,18000,4
17391,19000,4
17391,20000,5
17391,21000,4
17400,1000,7
17400,2000,7
17400,4000,5
17400,11000,7
17400,13000,5
17400,14000,6
17400,15000,8
17400,16000,7
17400,17000,8
17400,18000,8
17400,19000,8
17400,20000,6
17400,21000,7
17402,1000,4
17402,2000,3
17402,3000,4
17402,4000,2
17402,11000,4
17402,13000,5
17402,14000,4
17402,15000,4
17402,16000,5
17402,17000,4
17402,18000,4
17402,19000,3
17402,20000,3
17402,21000,5
17419,1000,11
17419,2000,10
17419,3000,8
17419,4000,12
17419,5000,7
17419,6000,5
17419,7000,7
17419,8000,7
17419,9000,6
17419,10000,5
17419,11000,12
17419,13000,12
17419,14000,11
17419,15000,11
17419,16000,11
17419,17000,14
17419,18000,11
17419,19000,11
17419,20000,12
17419,21000,13
1755,1000,5
1755,2000,5
1755,3000,5
1755,4000,5
1755,5000,4
1755,6000,5
1755,7000,5
1755,8000,7
1755,11000,4
1755,13000,4
1755,14000,7
1755,15000,6
1755,16000,6
1755,17000,4
1755,18000,6
1755,19000,6
1755,20000,5
1755,21000,5
1766,1000,16
1766,2000,13
1766,3000,14
1766,11000,14
1766,13000,14
1766,14000,16
1766,15000,17
1766,16000,18
1766,17000,13
1766,18000,13
1766,19000,14
1766,20000,14
1766,21000,15
1768,1000,18
1768,2000,18
1768,3000,18
1768,4000,16
1768,11000,16
1768,13000,19
1768,14000,16
1768,15000,16
1768,16000,19
1768,17000,19
1768,18000,18
1768,19000,22
1768,20000,18
1768,21000,19
17689,1000,20
17689,2000,17
17689,3000,16
17689,4000,18
17689,11000,18
17689,13000,14
17689,14000,16
17689,15000,17
17689,16000,20
17689,17000,13
17689,18000,12
17689,19000,16
17689,20000,19
17689,21000,18
1773,1000,17
1773,2000,17
1773,3000,17
1773,4000,17
1773,5000,16
1773,6000,14
1773,7000,12
1773,11000,16
1773,14000,16
1773,15000,15
1773,16000,15
1773,17000,14
1773,18000,11
1773,19000,13
1773,20000,16
1773,21000,17
1782,1000,24
1782,2000,20
1782,3000,20
1782,4000,18
1782,5000,17
1782,6000,17
1782,8000,14
1782,9000,13
1782,12000,8
1782,15000,14
1782,16000,12
1782,17000,10
1782,18000,13
1782,19000,22
1782,20000,23
1782,21000,19
1786,1000,15
1786,2000,15
1786,3000,10
1786,11000,14
1786,13000,21
1786,14000,17
1786,15000,16
1786,16000,15
1786,17000,13
1786,18000,16
1786,19000,13
1786,20000,16
1786,21000,17
17880,1000,22
17880,2000,20
17880,3000,17
17880,4000,13
17880,5000,17
17880,6000,18
17880,11000,19
17880,13000,17
17880,14000,18
17880,15000,18
17880,16000,17
17880,17000,19
17880,18000,17
17880,19000,14
17880,20000,17
17880,21000,19
17945,1000,6
17945,2000,5
17945,3000,7
17945,11000,6
17945,13000,8
17945,14000,6
17945,16000,6
17945,17000,7
17945,18000,8
17945,19000,6
17945,20000,5
17945,21000,7
1814,1000,17
1814,2000,10
1814,3000,12
1814,5000,11
1814,7000,10
1814,11000,17
1814,13000,17
1814,14000,15
1814,15000,18
1814,16000,18
1814,17000,18
1814,18000,13
1814,19000,15
1814,20000,11
1814,21000,19
1817,1000,21
1817,2000,20
1817,3000,17
1817,4000,11
1817,11000,21
1817,13000,18
1817,14000,20
1817,15000,18
1817,16000,17
1817,17000,15
1817,18000,17
1817,19000,16
1817,20000,16
1817,21000,17
1824,1000,20
1824,2000,14
1824,3000,17
1824,4000,15
1824,5000,13
1824,6000,11
1824,7000,14
1824,11000,17
1824,13000,18
1824,14000,12
1824,15000,16
1824,16000,15
1824,17000,15
1824,18000,16
1824,19000,19
1824,20000,18
1824,21000,16
1882,1000,7
1882,2000,4
1882,3000,5
1882,4000,6
1882,5000,5
1882,6000,4
1882,11000,6
1882,13000,6
1882,14000,7
1882,15000,5
1882,16000,5
1882,17000,5
1882,18000,4
1882,19000,6
1882,20000,5
1882,21000,7
1897,1000,19
1897,2000,16
1897,3000,15
1897,11000,17
1897,13000,20
1897,14000,17
1897,15000,10
1897,16000,14
1897,17000,9
1897,18000,13
1897,19000,13
1897,20000,8
1897,21000,17
1906,1000,9
1906,2000,8
1906,3000,7
1906,4000,9
1906,5000,7
1906,6000,8
1906,11000,8
1906,13000,8
1906,14000,8
1906,15000,8
1906,16000,8
1906,17000,9
1906,18000,8
1906,19000,8
1906,20000,9
1906,21000,10
19266,1000,5
19266,3000,3
19266,4000,4
19266,13000,5
19266,14000,5
19266,15000,6
19266,16000,5
19266,17000,3
19266,18000,5
19266,19000,3
19266,20000,3
1961,1000,17
1961,2000,13
1961,3000,13
1961,4000,8
1961,5000,14
1961,11000,16
1961,13000,18
1961,14000,18
1961,15000,17
1961,16000,14
1961,17000,15
1961,18000,17
1961,19000,14
1961,20000,14
1961,21000,22
1974,1000,24
1974,2000,20
1974,3000,21
1974,4000,21
1974,5000,19
1974,6000,17
1974,7000,15
1974,11000,19
1974,13000,19
1974,14000,18
1974,15000,15
1974,16000,11
1974,17000,17
1974,18000,17
1974,19000,19
1974,20000,20
1981,1000,14
1981,2000,11
1981,3000,8
1981,11000,14
1981,13000,12
1981,14000,13
1981,15000,12
1981,16000,9
1981,17000,11
1981,18000,9
1981,19000,11
1981,20000,11
1981,21000,13
19814,1000,5
19814,2000,3
19814,3000,3
19814,4000,3
19814,5000,2
19814,6000,4
19814,7000,4
19814,11000,5
19814,13000,5
19814,14000,4
19814,15000,5
19814,16000,5
19814,17000,4
19814,18000,5
19814,19000,5
19814,20000,3
19814,21000,5
19820,1000,8
19820,2000,13
19820,3000,11
19820,4000,9
19820,11000,10
19820,13000,12
19820,14000,14
19820,15000,9
19820,16000,11
19820,17000,12
19820,18000,12
19820,19000,11
19820,20000,11
19820,21000,11
19937,1000,24
19937,2000,18
19937,3000,21
19937,4000,23
19937,5000,21
19937,6000,20
19937,11000,18
19937,13000,19
19937,14000,20
19937,15000,20
19937,16000,17
19937,17000,18
19937,18000,18
19937,19000,17
19937,21000,24
20001,1000,8
20001,2000,10
20001,3000,8
20001,11000,9
20001,13000,8
20001,14000,9
20001,15000,10
20001,16000,9
20001,17000,11
20001,18000,11
20001,19000,9
20001,20000,10
20001,21000,8
2011,1000,19
2011,2000,18
2011,3000,17
2011,4000,13
2011,11000,17
2011,13000,17
2011,14000,19
2011,15000,20
2011,16000,16
2011,17000,18
2011,18000,18
2011,19000,17
2011,20000,19
2011,21000,20
2023,1000,21
2023,2000,15
2023,3000,17
2023,4000,16
2023,11000,21
2023,13000,18
2023,14000,20
2023,15000,17
2023,16000,19
2023,17000,16
2023,18000,17
2023,19000,18
2023,20000,18
2023,21000,17
2025,1000,5
2025,2000,3
2025,3000,3
2025,4000,3
2025,5000,4
2025,6000,3
2025,7000,4
2025,8000,3
2025,9000,4
2025,10000,3
2025,11000,5
2025,13000,4
2025,14000,5
2025,15000,4
2025,16000,4
2025,17000,5
2025,18000,5
2025,19000,6
2025,20000,5
2025,21000,4
203,1000,20
