taxon_name,level_1
eryngium_type,eryngium_type
eucalyptus,eucalyptus
euonymus,euonymus
euphorbia,euphorbia
euphorbia_type,euphorbia_type
euphorbiaceae,euphorbiaceae
euphorbiaceae_undiff,euphorbiaceae_undiff
euphrasia,euphrasia
euphrasia_type,euphrasia_type
eurya_type,eurya_type
fabaceae,fabaceae
fabaceae_psilate,fabaceae_psilate
fabaceae_reticulate,fabaceae_reticulate
fabaceae_scabrate,fabaceae_scabrate
fabaceae_undiff,fabaceae_undiff
faboideae,faboideae
fagopyrum,fagopyrum
fagus,fagus
fagus_crenata,fagus_crenata
fagus_japonica,fagus_japonica
falcaria_type,falcaria_type
fallopia,fallopia
fallopia_convolvulus_type,fallopia_convolvulus_type
ferula_type,ferula_type
filago,filago
filago_type,filago_type
filipendula,filipendula
fragaria,fragaria
frangula,frangula
frangula_alnus,frangula_alnus
fraxinus,fraxinus
fraxinus_excelsior,fraxinus_excelsior
fraxinus_excelsior_type,fraxinus_excelsior_type
fraxinus_mandshurica,fraxinus_mandshurica
fraxinus_ornus,fraxinus_ornus
fraxinus_ornus_type,fraxinus_ornus_type
fraxinus_syriaca,fraxinus_syriaca
fumana,fumana
fumana_type,fumana_type
fumaria,fumaria
fumaria_type,fumaria_type
gagea_type,gagea_type
galeopsis,galeopsis
galium,galium
galium_type,galium_type
garcinia,garcinia
genista_group,genista_group
genista_type,genista_type
gentiana,gentiana
gentiana_olivieri_type,gentiana_olivieri_type
gentiana_pneumonanthe_type,gentiana_pneumonanthe_type
gentianaceae,gentianaceae
gentianaceae_undiff,gentianaceae_undiff
gentianella_campestris_type,gentianella_campestris_type
geraniaceae,geraniaceae
geranium,geranium
gesneriaceae,gesneriaceae
geum,geum
geum_type,geum_type
glaucium,glaucium
gnaphalium_type,gnaphalium_type
gratiola_officinalis,gratiola_officinalis
gundelia_type,gundelia_type
gypsophila,gypsophila
gypsophila_repens_type,gypsophila_repens_type
gypsophila_type,gypsophila_type
haloragis,haloragis
halothamnus_type,halothamnus_type
hamamelidaceae,hamamelidaceae
hammada_type,hammada_type
haplophyllum,haplophyllum
hedera,hedera
hedera_helix,hedera_helix
hedysarum,hedysarum
hedysarum_ebenus,hedysarum_ebenus
hedysarum_hedysaroides,hedysarum_hedysaroides
helianthemum,helianthemum
helianthemum_type,helianthemum_type
heliotropium,heliotropium
heliotropium_type,heliotropium_type
helleborus,helleborus
heracleum,heracleum
heracleum_type,heracleum_type
herniaria_type,herniaria_type
hippocastanoideae_undiff,hippocastanoideae_undiff
hippocrepis_type,hippocrepis_type
hippophae,hippophae
hippophae_rhamnoides,hippophae_rhamnoides
hordeum,hordeum
hordeum_type,hordeum_type
humulus,humulus
humulus_cannabis,humulus_cannabis
humulus_cannabis_type,humulus_cannabis_type
humulus_lupulus,humulus_lupulus
hyoscyamus,hyoscyamus
hypericum,hypericum
hypericum_hirtellum_var_assyriacum_type,hypericum_hirtellum_var_assyriacum_type
hypericum_perforatum_type,hypericum_perforatum_type
hypericum_type,hypericum_type
ilex,ilex
ilex_aquifolium,ilex_aquifolium
